Situação;NUP;Tipo;Registrado Por;Possui Denúncia de Descumprim.;Assunto;Subassunto;Tag;Canal de Entrada;Data;Data de Abertura;Prazo de Resposta;Data de Encaminhamento por outro Órgão;Qtde. Total de Encaminhamento(s) por outro Órgão;Esfera;Serviço Federal;"Serviço Não Federal
";Outro Serviço;Órgão Destinatário;Órgão de Interesse;Uf do Local do Fato;Município do Local do Fato;"Data da 1ª Resp.
Interm.";"Data 
Resp. Concl.";Área Responsável Resp. Concl.;Área Responsável 2;Campos Adicionais
Concluída;25072047359202594;Solicitação;Cidadão;Não;Certidões e Declarações;Certificado Internacional de Vacinação (CIVP);;;18/09/2025;18/09/2025;20/10/2025;;;;;;;;;;;;;CFMED;;
Concluída;25072047366202596;Comunicação;Anônimo;Não;Defesa e vigilância sanitária;Medicamento - Irregularidades;;;18/09/2025;18/09/2025;20/10/2025;;;;;;;;;;;;;CBRES;;
Concluída;25072047380202590;Denúncia;Cidadão;Não;Defesa e vigilância sanitária;Medicamento - Irregularidades;;;18/09/2025;18/09/2025;20/10/2025;;;;;;;;;;;;;PAFRE;;
Concluída;25072047382202589;Denúncia;Cidadão;Não;Defesa e vigilância sanitária;Medicamento - Outros;;;18/09/2025;18/09/2025;20/10/2025;;;;;;;;;;;;;GEGAR;;
Concluída;25072047390202525;Solicitação;Cidadão;Não;Defesa e vigilância sanitária;Importação - Remessa expressa e postal;;;18/09/2025;18/09/2025;20/10/2025;;;;;;;;;;;;;COVIG;;
Concluída;25072047392202514;Solicitação;Cidadão;Não;Defesa e vigilância sanitária;Outros;;;18/09/2025;18/09/2025;20/10/2025;;;;;;;;;;;;;CBRES;;
Concluída;25072047393202569;Solicitação;;Não;Certidões e Declarações;CIVP - Solicitação;;;18/09/2025;18/09/2025;20/10/2025;;;;;;;;;;;;;CFMED;;
Concluída;25072047397202547;Solicitação;Cidadão;Não;Defesa e vigilância sanitária;Medicamento - Outros;;;18/09/2025;18/09/2025;20/10/2025;;;;;;;;;;;;;CBRES;;
Concluída;25072047400202522;Comunicação;Anônimo;Não;Defesa e vigilância sanitária;Medicamento - Irregularidades;;;18/09/2025;18/09/2025;20/10/2025;;;;;;;;;;;;;;;
Cadastrada;25072047402202511;Reclamação;Cidadão;Não;Defesa e vigilância sanitária;Medicamento - Registro;;;18/09/2025;18/09/2025;20/10/2025;;;;;;;;;;;;;COISC;;
Arquivada;25072047405202555;Comunicação;Anônimo;Não;Defesa e vigilância sanitária;;;;18/09/2025;18/09/2025;20/10/2025;;;;;;;;;;;;;CCOSM;;
Concluída;25072047406202508;Comunicação;Anônimo;Não;Defesa e vigilância sanitária;Cosméticos - Irregularidades;;;18/09/2025;18/09/2025;20/10/2025;;;;;;;;;;;;;CFMED;;
Cadastrada;25072047407202544;Denúncia;Cidadão;Não;Defesa e vigilância sanitária;;;;18/09/2025;18/09/2025;20/10/2025;;;;;;;;;;;;;COALI;;
Complementação Solicitada;25072047422202592;Reclamação;Cidadão;Não;Defesa e vigilância sanitária;Medicamento - Irregularidades;;;18/09/2025;18/09/2025;;;;;;;;;;;;24/09/2025;;GEMAT;;
Concluída;25072047423202537;Reclamação;Cidadão;Não;Defesa e vigilância sanitária;Alimentos - Irregularidades;;;18/09/2025;18/09/2025;20/10/2025;;;;;;;;;;;;;CCOSM;;
Cadastrada;25072047426202571;Denúncia;Cidadão;Não;Defesa e vigilância sanitária;Produtos para saúde - Irregularidades;;;18/09/2025;18/09/2025;20/10/2025;;;;;;;;;;;;;COALI;;
Cadastrada;25072047427202515;Denúncia;Cidadão;Não;Defesa e vigilância sanitária;Cosméticos - Irregularidades;;;18/09/2025;18/09/2025;20/10/2025;;;;;;;;;;;;;;;
Complementação Solicitada;25072047430202539;Reclamação;Cidadão;Não;Defesa e vigilância sanitária;Alimentos - Irregularidades;;;18/09/2025;18/09/2025;;;;;;;;;;;;25/09/2025;;CCOSM;;
Cadastrada;25072047433202572;Solicitação;Cidadão;Não;Medicamentos, aparelhos e produtos em saúde;;;;18/09/2025;18/09/2025;20/10/2025;;;;;;;;;;;;;CFMED;;
Concluída;25072047435202561;Solicitação;Cidadão;Não;Defesa e vigilância sanitária;Cadastro de empresa/Responsável Técnico;;;18/09/2025;18/09/2025;20/10/2025;;;;;;;;;;;;;CFMED;;
Concluída;25072047456202587;Comunicação;Anônimo;Não;Defesa e vigilância sanitária;Medicamento - Irregularidades;;;18/09/2025;18/09/2025;21/10/2025;;;;;;;;;;;;;;;
Concluída;25072047459202511;Denúncia;Cidadão;Não;Defesa e vigilância sanitária;Medicamento - Irregularidades;;;18/09/2025;18/09/2025;21/10/2025;;;;;;;;;;;;;GPCON;;
Cadastrada;25072047471202525;Solicitação;Cidadão;Não;Autorização, Regulação e Fiscalização;;;;19/09/2025;19/09/2025;21/10/2025;;;;;;;;;;;;;;;
Concluída;25072047473202514;Solicitação;Cidadão;Não;Defesa e vigilância sanitária;Medicamento - Registro;;;19/09/2025;19/09/2025;21/10/2025;;;;;;;;;;;;;;;
Cadastrada;25072047476202558;Solicitação;Cidadão;Não;Defesa e vigilância sanitária;;;;19/09/2025;19/09/2025;21/10/2025;;;;;;;;;;;;;;;
Cadastrada;25072047477202501;Comunicação;Anônimo;Não;Medicamentos, aparelhos e produtos em saúde;;;;19/09/2025;19/09/2025;21/10/2025;;;;;;;;;;;;;COFIS;;
Cadastrada;25072047479202591;Denúncia;Cidadão;Não;Medicamentos, aparelhos e produtos em saúde;;;;19/09/2025;19/09/2025;21/10/2025;;;;;;;;;;;;;;;
Concluída;25072047480202516;Comunicação;Anônimo;Não;Defesa e vigilância sanitária;Produtos para saúde - Irregularidades;;;19/09/2025;19/09/2025;21/10/2025;;;;;;;;;;;;;GFARM;;
Cadastrada;25072047483202550;Reclamação;Cidadão;Não;Planos de saúde;;;;19/09/2025;19/09/2025;21/10/2025;;;;;;;;;;;;;COVIG;;
Concluída;25072047502202548;Denúncia;Cidadão;Não;Defesa e vigilância sanitária;Produtos para saúde - Irregularidades;;;19/09/2025;19/09/2025;21/10/2025;;;;;;;;;;;;;GCPAF;;
Concluída;25072047524202516;Solicitação;Cidadão;Não;Certidões e Declarações;CIVP - Solicitação;;;19/09/2025;19/09/2025;21/10/2025;;;;;;;;;;;;;CDMED ;;
Cadastrada;25072047525202552;Denúncia;;Não;Defesa e vigilância sanitária;Fiscalização de ambientes em portos e aeroportos;;;19/09/2025;19/09/2025;21/10/2025;;;;;;;;;;;;;GPBIO;;
Concluída;25072047527202541;Reclamação;Cidadão;Não;Defesa e vigilância sanitária;Medicamento - Desabastecimento;;;19/09/2025;19/09/2025;21/10/2025;;;;;;;;;;;;;PAFAL;;
Encaminhada por Outro Órgão;25072047536202532;Reclamação;Cidadão;Não;Canais de atendimento;;Ouvidoria Interna;;19/09/2025;19/09/2025;21/10/2025;;;;;;;;;;;;;PAFRE;;
Concluída;25072047544202589;Solicitação;Cidadão;Não;Defesa e vigilância sanitária;Importação - Licença de Importação - Alimentos/Cosméticos/Saneantes/Outros;;;19/09/2025;19/09/2025;21/10/2025;;;;;;;;;;;;;PAFAL;;
Concluída;25072047545202523;Solicitação;;Não;Defesa e vigilância sanitária;Importação - Remessa expressa e postal;;;19/09/2025;19/09/2025;21/10/2025;;;;;;;;;;;;;;;
Concluída;25072047553202570;Solicitação;Cidadão;Não;Defesa e vigilância sanitária;Importação - Licença de Importação - Alimentos/Cosméticos/Saneantes/Outros;;;19/09/2025;19/09/2025;21/10/2025;;;;;;;;;;;;;CFMED;;
Cadastrada;25072047597202508;Solicitação;Cidadão;Não;Cadastros e Documentação;;;;19/09/2025;19/09/2025;21/10/2025;;;;;;;;;;;;;GPCON;;
Concluída;25072047598202544;Denúncia;;Não;Defesa e vigilância sanitária;Medicamento - Irregularidades;;;19/09/2025;19/09/2025;21/10/2025;;;;;;;;;;;;;CFMED;;
Concluída;25072047604202563;Sugestão;Cidadão;Não;Autorização, Regulação e Fiscalização;;;;19/09/2025;19/09/2025;21/10/2025;;;;;;;;;;;;;CBRES;;
Concluída;25072047614202507;Comunicação;Anônimo;Não;Defesa e vigilância sanitária;Medicamento - Irregularidades;;;19/09/2025;19/09/2025;21/10/2025;;;;;;;;;;;;;GQUIP;;
Concluída;25072047627202578;Comunicação;Anônimo;Não;Defesa e vigilância sanitária;Outros;;;19/09/2025;19/09/2025;22/10/2025;;;;;;;;;;;;;CFMED;;
Concluída;25072047644202513;Comunicação;Anônimo;Não;Defesa e vigilância sanitária;Produtos para saúde - Irregularidades;;;20/09/2025;20/09/2025;22/10/2025;;;;;;;;;;;;;;;
Concluída;25072047649202538;Denúncia;Cidadão;Não;Defesa e vigilância sanitária;Medicamento - Irregularidades;;;20/09/2025;20/09/2025;22/10/2025;;;;;;;;;;;;;CFMED;;
Cadastrada;25072047651202515;Reclamação;Cidadão;Não;Defesa e vigilância sanitária;;;;20/09/2025;20/09/2025;22/10/2025;;;;;;;;;;;;;GGPES;;
Concluída;25072047653202504;Comunicação;Anônimo;Não;Defesa e vigilância sanitária;Medicamento - Outros;;;20/09/2025;20/09/2025;22/10/2025;;;;;;;;;;;;;CFMED;;
Concluída;25072047656202530;Comunicação;Anônimo;Não;Defesa e vigilância sanitária;Outros;;;20/09/2025;20/09/2025;22/10/2025;;;;;;;;;;;;;PAFRE;;
Cadastrada;25072047660202506;Reclamação;Cidadão;Não;Defesa e vigilância sanitária;Alimentos - Irregularidades;;;20/09/2025;20/09/2025;22/10/2025;;;;;;;;;;;;;CFMED;;
Concluída;25072047676202519;Comunicação;Anônimo;Não;Defesa e vigilância sanitária;Importação - Remessa expressa e postal;;;20/09/2025;20/09/2025;22/10/2025;;;;;;;;;;;;;CCOSM;;
Concluída;25072047677202555;Denúncia;Cidadão;Não;Defesa e vigilância sanitária;Medicamento - Irregularidades;;;20/09/2025;20/09/2025;22/10/2025;;;;;;;;;;;;;CFMED;;
Concluída;25072047679202544;Denúncia;Cidadão;Não;Defesa e vigilância sanitária;Cosméticos - Irregularidades;;;20/09/2025;20/09/2025;22/10/2025;;;;;;;;;;;;;COALI;;
Concluída;25072047680202579;Comunicação;Anônimo;Não;Defesa e vigilância sanitária;Medicamento - Irregularidades;;;20/09/2025;20/09/2025;22/10/2025;;;;;;;;;;;;;CFMED;;
Concluída;25072047684202557;Comunicação;Anônimo;Não;Defesa e vigilância sanitária;Alimentos - Irregularidades;;;20/09/2025;20/09/2025;22/10/2025;;;;;;;;;;;;;GRECS;;
Cadastrada;25072047685202500;Comunicação;Anônimo;Não;Defesa e vigilância sanitária;Medicamento - Irregularidades;;;20/09/2025;20/09/2025;22/10/2025;;;;;;;;;;;;;;;
Cadastrada;25072047686202546;Comunicação;Anônimo;Não;Defesa e vigilância sanitária;Serviços de saúde - Fiscalização de hospital/clínica médica;;;20/09/2025;20/09/2025;22/10/2025;;;;;;;;;;;;;CDMED ;;
Cadastrada;25072047698202571;Comunicação;Anônimo;Não;Medicamentos, aparelhos e produtos em saúde;;;;21/09/2025;21/09/2025;22/10/2025;;;;;;;;;;;;;GRECS;;
Concluída;25072047700202510;Reclamação;Cidadão;Não;Defesa e vigilância sanitária;Medicamento - Desabastecimento;;;21/09/2025;21/09/2025;22/10/2025;;;;;;;;;;;;;CFMED;;
Cadastrada;25072047702202509;Reclamação;Cidadão;Não;Medicamentos, aparelhos e produtos em saúde;;;;21/09/2025;21/09/2025;22/10/2025;;;;;;;;;;;;;;;
Cadastrada;25072047703202545;Denúncia;Cidadão;Não;Defesa e vigilância sanitária;Alimentos - Irregularidades;;;21/09/2025;21/09/2025;22/10/2025;;;;;;;;;;;;;COVIG;;
Cadastrada;25072047707202523;Comunicação;Anônimo;Não;Defesa e vigilância sanitária;;;;21/09/2025;21/09/2025;22/10/2025;;;;;;;;;;;;;PVPAF Porto Alegre;;
Concluída;25072047712202536;Solicitação;Cidadão;Não;Certidões e Declarações;CIVP - Solicitação;;;21/09/2025;21/09/2025;22/10/2025;;;;;;;;;;;;;;;
Concluída;25072047714202525;Reclamação;Cidadão;Não;Defesa e vigilância sanitária;Fiscalização de ambientes em portos e aeroportos;;;21/09/2025;21/09/2025;22/10/2025;;;;;;;;;;;;;GPCON;;
Cadastrada;25072047731202562;Comunicação;Anônimo;Não;Autorização, Regulação e Fiscalização;;;;22/09/2025;22/09/2025;22/10/2025;;;;;;;;;;;;;PAFRE;;
Concluída;25072047737202530;Reclamação;Cidadão;Não;Defesa e vigilância sanitária;Outros;;;22/09/2025;22/09/2025;22/10/2025;;;;;;;;;;;;;CCOSM;;
Concluída;25072047738202584;Reclamação;Cidadão;Não;Defesa e vigilância sanitária;Importação - Remessa expressa e postal;;;22/09/2025;22/09/2025;22/10/2025;;;;;;;;;;;;;;;
Concluída;25072047743202597;Solicitação;Cidadão;Não;Defesa e vigilância sanitária;Cosméticos - Registro;;;22/09/2025;22/09/2025;22/10/2025;;;;;;;;;;;;;GELOG;;
Cadastrada;25072047763202568;Denúncia;Cidadão;Não;Medicamentos, aparelhos e produtos em saúde;;;;22/09/2025;22/09/2025;22/10/2025;;;;;;;;;;;;;GQUIP;;
Concluída;25072047775202592;Sugestão;Cidadão;Não;Defesa e vigilância sanitária;Outros;Ouvidoria Interna;;22/09/2025;22/09/2025;22/10/2025;;;;;;;;;;;;;COALI;;
Concluída;25072047780202503;Reclamação;Cidadão;Não;Defesa e vigilância sanitária;Produtos para saúde - Outros;;;22/09/2025;22/09/2025;22/10/2025;;;;;;;;;;;;;GPBIO;;
Cadastrada;25072047781202540;Comunicação;Anônimo;Não;Defesa e vigilância sanitária;Alimentos - Irregularidades;;;22/09/2025;22/09/2025;22/10/2025;;;;;;;;;;;;;GRECS;;
Cadastrada;25072047786202572;Solicitação;Cidadão;Não;Defesa e vigilância sanitária;Outros;;;22/09/2025;22/09/2025;22/10/2025;;;;;;;;;;;;;CFMED;;
Cadastrada;25072047788202561;Denúncia;Cidadão;Não;Defesa e vigilância sanitária;Serviços de saúde - Fiscalização de hospital/clínica médica;;;22/09/2025;22/09/2025;22/10/2025;;;;;;;;;;;;;COAFE;;
Concluída;25072047789202514;Comunicação;Anônimo;Não;Defesa e vigilância sanitária;Produtos para saúde - Irregularidades;;;22/09/2025;22/09/2025;22/10/2025;;;;;;;;;;;;;;;
Concluída;25072047790202531;Solicitação;Cidadão;Não;Defesa e vigilância sanitária;Cadastro de empresa/Responsável Técnico;;;22/09/2025;22/09/2025;22/10/2025;;;;;;;;;;;;;GEMAT;;
Cadastrada;25072047791202585;Reclamação;Cidadão;Não;Conduta ética e irregularidades de servidores;;Ouvidoria Interna;;22/09/2025;22/09/2025;22/10/2025;;;;;;;;;;;;;;;
Cadastrada;25072047792202520;Solicitação;;Não;Defesa e vigilância sanitária;Produtos para saúde - Irregularidades;;;22/09/2025;22/09/2025;22/10/2025;;;;;;;;;;;;;GFARM;;
Cadastrada;25072047793202574;Reclamação;Cidadão;Não;Defesa e vigilância sanitária;;;;22/09/2025;22/09/2025;22/10/2025;;;;;;;;;;;;;COALI;;
Concluída;25072047796202516;Comunicação;Anônimo;Não;Defesa e vigilância sanitária;Medicamento - Reação adversa;;;22/09/2025;22/09/2025;22/10/2025;;;;;;;;;;;;;GPCON;;
Concluída;25072047798202505;Comunicação;Anônimo;Não;Defesa e vigilância sanitária;Alimentos - Irregularidades;;;22/09/2025;22/09/2025;22/10/2025;;;;;;;;;;;;;;;
Concluída;25072047802202527;Denúncia;;Não;Defesa e vigilância sanitária;Medicamento - Receita médica;;;22/09/2025;22/09/2025;22/10/2025;;;;;;;;;;;;;GFARM;;
Cadastrada;25072047807202550;Solicitação;;Não;Defesa e vigilância sanitária;;;;22/09/2025;22/09/2025;22/10/2025;;;;;;;;;;;;;CFMED;;
Complementação Solicitada;25072047811202518;Denúncia;Cidadão;Não;Defesa e vigilância sanitária;Medicamento - Irregularidades;;;22/09/2025;22/09/2025;;;;;;;;;;;;25/09/2025;;GPCON;;
Concluída;25072047820202517;Denúncia;Cidadão;Não;Defesa e vigilância sanitária;Produtos para saúde - Irregularidades;;;22/09/2025;22/09/2025;22/10/2025;;;;;;;;;;;;;GQUIP;;
Concluída;25072047840202580;Solicitação;Cidadão;Não;Defesa e vigilância sanitária;Cadastro de empresa/Responsável Técnico;;;22/09/2025;22/09/2025;22/10/2025;;;;;;;;;;;;;COALI;;
Concluída;25072047851202560;Comunicação;Anônimo;Não;Defesa e vigilância sanitária;Importação - Licença de Importação - Produtos para a saúde;;;22/09/2025;22/09/2025;22/10/2025;;;;;;;;;;;;;COALI;;
Cadastrada;25072047856202592;Denúncia;;Não;Defesa e vigilância sanitária;Alimentos - Irregularidades;;;22/09/2025;22/09/2025;22/10/2025;;;;;;;;;;;;;;;
Complementação Solicitada;25072047861202503;Denúncia;;Não;Defesa e vigilância sanitária;Alimentos - Irregularidades;;;22/09/2025;22/09/2025;;;;;;;;;;;;01/10/2025;;CGTAI;;
Cadastrada;25072047879202505;Reclamação;Cidadão;Não;Planos de saúde;;;;22/09/2025;22/09/2025;22/10/2025;;;;;;;;;;;;;CFMED;;
Cadastrada;25072047889202532;Reclamação;Cidadão;Não;Tecnologia da Informação e Sistemas;Sistema indisponível;;;22/09/2025;22/09/2025;22/10/2025;;;;;;;;;;;;;;;
Concluída;25072047892202556;Comunicação;Anônimo;Não;Defesa e vigilância sanitária;Medicamento - Irregularidades;;;22/09/2025;22/09/2025;22/10/2025;;;;;;;;;;;;;;;
Cadastrada;25072047894202545;Comunicação;Anônimo;Não;Medicamentos, aparelhos e produtos em saúde;;;;22/09/2025;22/09/2025;22/10/2025;;;;;;;;;;;;;GRECS;;
Cadastrada;25072047907202586;Comunicação;Anônimo;Não;Autorização, Regulação e Fiscalização;;;;22/09/2025;22/09/2025;22/10/2025;;;;;;;;;;;;;GIMED;;
Cadastrada;25072047910202508;Comunicação;Anônimo;Não;Defesa e vigilância sanitária;Serviços de saúde - Fiscalização de hospital/clínica médica;;;22/09/2025;22/09/2025;22/10/2025;;;;;;;;;;;;;PAFRE;;
Cadastrada;25072047911202544;Sugestão;Cidadão;Não;Medicamentos, aparelhos e produtos em saúde;;;;22/09/2025;22/09/2025;22/10/2025;;;;;;;;;;;;;;;
Concluída;25072047913202533;Reclamação;Cidadão;Não;Defesa e vigilância sanitária;Importação - Remessa expressa e postal;;;22/09/2025;22/09/2025;22/10/2025;;;;;;;;;;;;;CCTAB;;
Cadastrada;25072047929202546;Denúncia;Cidadão;Não;Defesa e vigilância sanitária;;;;22/09/2025;22/09/2025;22/10/2025;;;;;;;;;;;;;COISC;;
Concluída;25072047939202581;Comunicação;Anônimo;Não;Defesa e vigilância sanitária;Produtos Fumígenos - Irregularidades;;;22/09/2025;22/09/2025;23/10/2025;;;;;;;;;;;;;;;
Cadastrada;25072047944202594;Comunicação;Anônimo;Não;Defesa e vigilância sanitária;Cosméticos - Irregularidades;;;22/09/2025;22/09/2025;23/10/2025;;;;;;;;;;;;;GEVIT;;
Cadastrada;25072047960202587;Comunicação;Anônimo;Não;Defesa e vigilância sanitária;;;;22/09/2025;22/09/2025;23/10/2025;;;;;;;;;;;;;;;
Complementação Solicitada;25072047966202554;Denúncia;Cidadão;Não;Defesa e vigilância sanitária;Produtos para saúde - Irregularidades;;;22/09/2025;22/09/2025;;;;;;;;;;;;01/10/2025;;CGTAI;;
Cadastrada;25072047974202509;Denúncia;Cidadão;Não;Medicamentos, aparelhos e produtos em saúde;;;;23/09/2025;23/09/2025;23/10/2025;;;;;;;;;;;;;GRECS;;
Cadastrada;25072047977202534;Solicitação;Cidadão;Não;Registro e Cadastro de Empresas;;;;23/09/2025;23/09/2025;23/10/2025;;;;;;;;;;;;;COVIG;;
Cadastrada;25072047978202589;Comunicação;Anônimo;Não;Defesa e vigilância sanitária;Serviços de saúde - Fiscalização de hospital/clínica médica;;;23/09/2025;23/09/2025;23/10/2025;;;;;;;;;;;;;GEGAR;;
Concluída;25072047981202501;Solicitação;Cidadão;Não;Certidões e Declarações;Certificado Internacional de Vacinação (CIVP);;;23/09/2025;23/09/2025;23/10/2025;;;;;;;;;;;;;GEVIT;;
Concluída;25072047997202513;Reclamação;Cidadão;Não;Defesa e vigilância sanitária;Outros;;;23/09/2025;23/09/2025;23/10/2025;;;;;;;;;;;;;;;
Concluída;25072048007202556;Denúncia;;Não;Defesa e vigilância sanitária;Outros;;;23/09/2025;23/09/2025;23/10/2025;;;;;;;;;;;;;PAFAL;;
Cadastrada;25072048009202545;Comunicação;Anônimo;Não;Medicamentos, aparelhos e produtos em saúde;;;;23/09/2025;23/09/2025;23/10/2025;;;;;;;;;;;;;CFMED;;
Cadastrada;25072048016202547;Solicitação;Cidadão;Não;Defesa e vigilância sanitária;Importação - Licença de Importação - Alimentos/Cosméticos/Saneantes/Outros;;;23/09/2025;23/09/2025;23/10/2025;;;;;;;;;;;;;;;
Concluída;25072048027202527;Comunicação;Anônimo;Não;Defesa e vigilância sanitária;Medicamento - Irregularidades;;;23/09/2025;23/09/2025;23/10/2025;;;;;;;;;;;;;;;
Cadastrada;25072048030202541;Solicitação;Cidadão;Não;Cadastros e Documentação;;;;23/09/2025;23/09/2025;23/10/2025;;;;;;;;;;;;;CCOSM;;
Concluída;25072048035202573;Comunicação;Anônimo;Não;Segurança Alimentar e Nutricional;;;;23/09/2025;23/09/2025;23/10/2025;;;;;;;;;;;;;GETEC;;
Cadastrada;25072048040202586;Denúncia;Cidadão;Não;Defesa e vigilância sanitária;Cosméticos - Irregularidades;;;23/09/2025;23/09/2025;23/10/2025;;;;;;;;;;;;;GEGAR;;
Cadastrada;25072048042202575;Solicitação;Cidadão;Não;Defesa e vigilância sanitária;Produtos para saúde - Outros;;;23/09/2025;23/09/2025;23/10/2025;;;;;;;;;;;;;COALI;;
Concluída;25072048043202510;Reclamação;Cidadão;Não;Defesa e vigilância sanitária;Porte de empresa;;;23/09/2025;23/09/2025;23/10/2025;;;;;;;;;;;;;COCER;;
Cadastrada;25072048045202517;Denúncia;Cidadão;Não;Defesa e vigilância sanitária;Alimentos - Irregularidades;;;23/09/2025;23/09/2025;23/10/2025;;;;;;;;;;;;;COCER;;
Cadastrada;25072048048202542;Reclamação;Cidadão;Não;Defesa e vigilância sanitária;Certificação de empresas;;;23/09/2025;23/09/2025;23/10/2025;;;;;;;;;;;;;COAFE;;
Concluída;25072048055202544;Solicitação;Cidadão;Não;Defesa e vigilância sanitária;Produtos para saúde - Certificação CBPF;;;23/09/2025;23/09/2025;23/10/2025;;;;;;;;;;;;;;;
Complementação Solicitada;25072048061202500;Solicitação;Cidadão;Não;Defesa e vigilância sanitária;Autorização de Funcionamento de Empresas - Outros;;;23/09/2025;23/09/2025;;;;;;;;;;;;30/09/2025;;CFMED;;
Cadastrada;25072048062202546;Solicitação;Cidadão;Não;Medicamentos, aparelhos e produtos em saúde;;;;23/09/2025;23/09/2025;23/10/2025;;;;;;;;;;;;;CCOSM;;
Cadastrada;25072048064202535;Denúncia;Cidadão;Não;Defesa e vigilância sanitária;Medicamento - Irregularidades;;;23/09/2025;23/09/2025;23/10/2025;;;;;;;;;;;;;COSAN;;
Cadastrada;25072048066202524;Comunicação;Anônimo;Não;Defesa e vigilância sanitária;Cosméticos - Irregularidades;;;23/09/2025;23/09/2025;23/10/2025;;;;;;;;;;;;;COAFE;;
Concluída;25072048071202537;Solicitação;Cidadão;Não;Atendimento ao público;;;;23/09/2025;23/09/2025;23/10/2025;;;;;;;;;;;;;;;
